Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Revenue
5343,2024-11-30,CUST1017,Denim Jacket,Apparel,West,6,1999,11994
5344,2024-11-30,CUST1254,Laptop Stand,Electronics,North,1,899,899
5345,2024-12-01,CUST1228,LED Desk Lamp,Office Supplies,West,2,1199,2398
5346,2024-12-01,CUST1243,Laptop Stand,Electronics,South,7,899,6293
5347,2024-12-01,CUST1108,Wireless Earbuds,Electronics,West,3,1499,4497
5348,2024-12-02,CUST1350,Notebook Pack,Office Supplies,North,2,249,498
5349,2024-12-02,CUST1066,Bluetooth Speaker,Electronics,North,8,1999,15992
5350,2024-12-02,CUST1230,Smart Watch,Electronics,South,3,3499,10497
5351,2024-12-03,CUST1150,Denim Jacket,Apparel,North,8,1999,15992
5352,2024-12-03,CUST1367,Desk Organizer,Office Supplies,North,1,799,799
5353,2024-12-03,CUST1333,Wireless Earbuds,Electronics,North,2,1499,2998
5354,2024-12-04,CUST1249,Cotton T-Shirt,Apparel,South,1,599,599
5355,2024-12-04,CUST1240,Cotton T-Shirt,Apparel,West,3,599,1797
5356,2024-12-04,CUST1330,Air Fryer,Home & Kitchen,East,3,4499,13497
5357,2024-12-04,CUST1398,Whiteboard,Office Supplies,West,8,1499,11992
5358,2024-12-04,CUST1149,Sports Cap,Apparel,East,5,399,1995
5359,2024-12-04,CUST1310,USB-C Hub,Electronics,East,1,1299,1299
5360,2024-12-04,CUST1299,Electric Kettle,Home & Kitchen,East,7,999,6993
5361,2024-12-05,CUST1308,Whiteboard,Office Supplies,West,4,1499,5996
5362,2024-12-05,CUST1164,Desk Organizer,Office Supplies,North,5,799,3995
5363,2024-12-05,CUST1300,Winter Jacket,Apparel,South,1,3299,3299
5364,2024-12-05,CUST1140,Denim Jacket,Apparel,South,8,1999,15992
5365,2024-12-06,CUST1195,USB-C Hub,Electronics,West,4,1299,5196
5366,2024-12-06,CUST1346,Blender,Home & Kitchen,North,7,1799,12593
5367,2024-12-06,CUST1300,Ergonomic Chair,Office Supplies,East,1,6999,6999
5368,2024-12-06,CUST1274,Whiteboard,Office Supplies,North,6,1499,8994
5369,2024-12-06,CUST1296,Bluetooth Speaker,Electronics,West,5,1999,9995
5370,2024-12-06,CUST1096,Winter Jacket,Apparel,South,4,3299,13196
5371,2024-12-07,CUST1185,Bluetooth Speaker,Electronics,East,6,1999,11994
5372,2024-12-07,CUST1126,LED Desk Lamp,Office Supplies,South,1,1199,1199
5373,2024-12-07,CUST1190,Desk Organizer,Office Supplies,North,8,799,6392
5374,2024-12-07,CUST1305,Bluetooth Speaker,Electronics,East,1,1999,1999
5375,2024-12-08,CUST1048,Sports Cap,Apparel,North,1,399,399
5376,2024-12-08,CUST1300,Electric Kettle,Home & Kitchen,West,4,999,3996
5377,2024-12-08,CUST1049,Cotton T-Shirt,Apparel,West,8,599,4792
5378,2024-12-08,CUST1173,Blender,Home & Kitchen,North,4,1799,7196
5379,2024-12-08,CUST1014,Non-Stick Pan Set,Home & Kitchen,North,1,2299,2299
5380,2024-12-08,CUST1361,USB-C Hub,Electronics,East,8,1299,10392
5381,2024-12-09,CUST1061,USB-C Hub,Electronics,West,2,1299,2598
5382,2024-12-09,CUST1328,Cotton T-Shirt,Apparel,South,2,599,1198
5383,2024-12-09,CUST1081,Ergonomic Chair,Office Supplies,West,6,6999,41994
5384,2024-12-09,CUST1019,Coffee Maker,Home & Kitchen,South,5,2999,14995
5385,2024-12-09,CUST1024,Running Shoes,Apparel,North,5,2499,12495
5386,2024-12-09,CUST1074,Notebook Pack,Office Supplies,North,6,249,1494
5387,2024-12-09,CUST1301,Bluetooth Speaker,Electronics,East,8,1999,15992
5388,2024-12-10,CUST1131,Desk Organizer,Office Supplies,East,7,799,5593
5389,2024-12-10,CUST1194,Smart Watch,Electronics,West,3,3499,10497
5390,2024-12-10,CUST1346,Ergonomic Chair,Office Supplies,South,1,6999,6999
5391,2024-12-11,CUST1112,Air Fryer,Home & Kitchen,South,2,4499,8998
5392,2024-12-11,CUST1049,Denim Jacket,Apparel,West,7,1999,13993
5393,2024-12-11,CUST1173,Wireless Earbuds,Electronics,West,6,1499,8994
5394,2024-12-11,CUST1321,Non-Stick Pan Set,Home & Kitchen,North,6,2299,13794
5395,2024-12-11,CUST1376,Blender,Home & Kitchen,South,1,1799,1799
5396,2024-12-11,CUST1224,Non-Stick Pan Set,Home & Kitchen,South,3,2299,6897
5397,2024-12-11,CUST1126,Winter Jacket,Apparel,West,3,3299,9897
5398,2024-12-12,CUST1171,Sports Cap,Apparel,East,3,399,1197
5399,2024-12-12,CUST1162,Winter Jacket,Apparel,North,8,3299,26392
5400,2024-12-12,CUST1262,Notebook Pack,Office Supplies,South,1,249,249
5401,2024-12-13,CUST1131,Desk Organizer,Office Supplies,North,4,799,3196
5402,2024-12-13,CUST1122,Winter Jacket,Apparel,East,4,3299,13196
5403,2024-12-13,CUST1212,Laptop Stand,Electronics,East,3,899,2697
5404,2024-12-13,CUST1327,Smart Watch,Electronics,South,1,3499,3499
5405,2024-12-14,CUST1226,Sports Cap,Apparel,South,1,399,399
5406,2024-12-14,CUST1222,Denim Jacket,Apparel,East,1,1999,1999
5407,2024-12-14,CUST1292,Ergonomic Chair,Office Supplies,East,3,6999,20997
5408,2024-12-14,CUST1364,Coffee Maker,Home & Kitchen,South,3,2999,8997
5409,2024-12-14,CUST1044,Electric Kettle,Home & Kitchen,North,8,999,7992
5410,2024-12-14,CUST1070,Denim Jacket,Apparel,South,4,1999,7996
5411,2024-12-14,CUST1033,Denim Jacket,Apparel,North,7,1999,13993
5412,2024-12-15,CUST1327,Cotton T-Shirt,Apparel,East,8,599,4792
5413,2024-12-15,CUST1390,Wireless Earbuds,Electronics,West,8,1499,11992
5414,2024-12-15,CUST1095,Blender,Home & Kitchen,South,6,1799,10794
5415,2024-12-16,CUST1182,Blender,Home & Kitchen,North,8,1799,14392
5416,2024-12-16,CUST1365,Wireless Earbuds,Electronics,East,4,1499,5996
5417,2024-12-16,CUST1149,Winter Jacket,Apparel,North,2,3299,6598
5418,2024-12-17,CUST1271,LED Desk Lamp,Office Supplies,North,3,1199,3597
5419,2024-12-17,CUST1114,Bluetooth Speaker,Electronics,North,3,1999,5997
5420,2024-12-17,CUST1128,Air Fryer,Home & Kitchen,East,1,4499,4499
5421,2024-12-17,CUST1133,Wireless Earbuds,Electronics,South,1,1499,1499
5422,2024-12-17,CUST1359,LED Desk Lamp,Office Supplies,South,8,1199,9592
5423,2024-12-17,CUST1367,Smart Watch,Electronics,North,3,3499,10497
5424,2024-12-17,CUST1238,Smart Watch,Electronics,North,8,3499,27992
5425,2024-12-18,CUST1207,Wireless Earbuds,Electronics,North,3,1499,4497
5426,2024-12-18,CUST1342,Coffee Maker,Home & Kitchen,South,8,2999,23992
5427,2024-12-18,CUST1325,Ergonomic Chair,Office Supplies,North,7,6999,48993
5428,2024-12-18,CUST1202,LED Desk Lamp,Office Supplies,North,1,1199,1199
5429,2024-12-18,CUST1123,Cotton T-Shirt,Apparel,West,6,599,3594
5430,2024-12-18,CUST1205,LED Desk Lamp,Office Supplies,East,1,1199,1199
5431,2024-12-19,CUST1216,Blender,Home & Kitchen,South,1,1799,1799
5432,2024-12-19,CUST1035,Running Shoes,Apparel,South,6,2499,14994
5433,2024-12-19,CUST1115,Ergonomic Chair,Office Supplies,North,3,6999,20997
5434,2024-12-19,CUST1324,Whiteboard,Office Supplies,West,1,1499,1499
5435,2024-12-19,CUST1347,Wireless Earbuds,Electronics,East,5,1499,7495
5436,2024-12-19,CUST1128,USB-C Hub,Electronics,North,2,1299,2598
5437,2024-12-20,CUST1147,Ergonomic Chair,Office Supplies,North,2,6999,13998
5438,2024-12-20,CUST1061,Cotton T-Shirt,Apparel,South,1,599,599
5439,2024-12-20,CUST1302,Running Shoes,Apparel,West,3,2499,7497
5440,2024-12-21,CUST1150,USB-C Hub,Electronics,South,7,1299,9093
5441,2024-12-21,CUST1376,Cotton T-Shirt,Apparel,South,2,599,1198
5442,2024-12-21,CUST1332,Winter Jacket,Apparel,South,7,3299,23093
5443,2024-12-21,CUST1235,Electric Kettle,Home & Kitchen,East,5,999,4995
5444,2024-12-21,CUST1015,Whiteboard,Office Supplies,East,4,1499,5996
5445,2024-12-21,CUST1262,Denim Jacket,Apparel,South,7,1999,13993
5446,2024-12-21,CUST1083,Notebook Pack,Office Supplies,East,4,249,996
5447,2024-12-22,CUST1145,Winter Jacket,Apparel,East,4,3299,13196
5448,2024-12-22,CUST1081,Running Shoes,Apparel,North,2,2499,4998
5449,2024-12-22,CUST1264,Winter Jacket,Apparel,North,7,3299,23093
5450,2024-12-22,CUST1266,Desk Organizer,Office Supplies,North,4,799,3196
5451,2024-12-22,CUST1342,Non-Stick Pan Set,Home & Kitchen,East,6,2299,13794
5452,2024-12-22,CUST1265,Coffee Maker,Home & Kitchen,East,2,2999,5998
5453,2024-12-23,CUST1052,Denim Jacket,Apparel,West,1,1999,1999
5454,2024-12-23,CUST1254,LED Desk Lamp,Office Supplies,North,7,1199,8393
5455,2024-12-23,CUST1318,Non-Stick Pan Set,Home & Kitchen,East,2,2299,4598
5456,2024-12-23,CUST1147,Whiteboard,Office Supplies,West,6,1499,8994
5457,2024-12-23,CUST1269,Cotton T-Shirt,Apparel,West,7,599,4193
5458,2024-12-23,CUST1194,Running Shoes,Apparel,West,8,2499,19992
5459,2024-12-23,CUST1074,Denim Jacket,Apparel,East,7,1999,13993
5460,2024-12-24,CUST1165,Air Fryer,Home & Kitchen,East,4,4499,17996
5461,2024-12-24,CUST1005,Denim Jacket,Apparel,West,1,1999,1999
5462,2024-12-24,CUST1153,Smart Watch,Electronics,West,5,3499,17495
5463,2024-12-24,CUST1199,LED Desk Lamp,Office Supplies,West,8,1199,9592
5464,2024-12-24,CUST1231,Running Shoes,Apparel,East,1,2499,2499
5465,2024-12-24,CUST1050,USB-C Hub,Electronics,South,7,1299,9093
5466,2024-12-24,CUST1332,Sports Cap,Apparel,West,3,399,1197
5467,2024-12-25,CUST1225,Whiteboard,Office Supplies,West,6,1499,8994
5468,2024-12-25,CUST1162,Bluetooth Speaker,Electronics,East,6,1999,11994
5469,2024-12-25,CUST1056,Smart Watch,Electronics,South,5,3499,17495
5470,2024-12-25,CUST1323,Sports Cap,Apparel,West,3,399,1197
5471,2024-12-26,CUST1211,Electric Kettle,Home & Kitchen,South,3,999,2997
5472,2024-12-26,CUST1180,USB-C Hub,Electronics,North,1,1299,1299
5473,2024-12-26,CUST1157,Notebook Pack,Office Supplies,North,1,249,249
5474,2024-12-26,CUST1300,Winter Jacket,Apparel,North,1,3299,3299
5475,2024-12-26,CUST1254,Bluetooth Speaker,Electronics,South,5,1999,9995
5476,2024-12-26,CUST1210,Electric Kettle,Home & Kitchen,South,2,999,1998
5477,2024-12-27,CUST1014,Electric Kettle,Home & Kitchen,North,2,999,1998
5478,2024-12-27,CUST1239,Bluetooth Speaker,Electronics,West,7,1999,13993
5479,2024-12-27,CUST1073,Wireless Earbuds,Electronics,East,4,1499,5996
5480,2024-12-27,CUST1016,Cotton T-Shirt,Apparel,South,5,599,2995
5481,2024-12-28,CUST1230,Smart Watch,Electronics,South,7,3499,24493
5482,2024-12-28,CUST1202,Wireless Earbuds,Electronics,South,1,1499,1499
5483,2024-12-28,CUST1127,Notebook Pack,Office Supplies,South,4,249,996
5484,2024-12-29,CUST1161,Electric Kettle,Home & Kitchen,South,1,999,999
5485,2024-12-29,CUST1308,Desk Organizer,Office Supplies,West,5,799,3995
5486,2024-12-29,CUST1346,Notebook Pack,Office Supplies,South,7,249,1743
5487,2024-12-30,CUST1364,Desk Organizer,Office Supplies,West,8,799,6392
5488,2024-12-30,CUST1088,Bluetooth Speaker,Electronics,North,3,1999,5997
5489,2024-12-30,CUST1003,Winter Jacket,Apparel,South,5,3299,16495
5490,2024-12-30,CUST1058,LED Desk Lamp,Office Supplies,East,6,1199,7194
5491,2024-12-31,CUST1063,Winter Jacket,Apparel,North,7,3299,23093
5492,2024-12-31,CUST1198,Sports Cap,Apparel,South,4,399,1596
5493,2024-12-31,CUST1121,Desk Organizer,Office Supplies,East,7,799,5593
5494,2024-12-31,CUST1174,Smart Watch,Electronics,North,3,3499,10497
5495,2024-12-31,CUST1100,Coffee Maker,Home & Kitchen,North,5,2999,14995
5496,2024-12-31,CUST1239,Electric Kettle,Home & Kitchen,West,4,999,3996
5497,2024-12-31,CUST1110,Blender,Home & Kitchen,East,7,1799,12593
5498,2025-01-01,CUST1258,Blender,Home & Kitchen,West,4,1799,7196
5499,2025-01-01,CUST1361,Non-Stick Pan Set,Home & Kitchen,South,5,2299,11495
5500,2025-01-01,CUST1273,LED Desk Lamp,Office Supplies,East,4,1199,4796
5501,2025-01-01,CUST1064,LED Desk Lamp,Office Supplies,South,2,1199,2398
5502,2025-01-01,CUST1376,USB-C Hub,Electronics,East,7,1299,9093
5503,2025-01-02,CUST1199,Blender,Home & Kitchen,North,2,1799,3598
5504,2025-01-02,CUST1096,Coffee Maker,Home & Kitchen,East,2,2999,5998
5505,2025-01-03,CUST1098,Sports Cap,Apparel,East,2,399,798
5506,2025-01-03,CUST1147,Running Shoes,Apparel,South,3,2499,7497
5507,2025-01-04,CUST1237,Cotton T-Shirt,Apparel,West,3,599,1797
5508,2025-01-04,CUST1187,Denim Jacket,Apparel,North,6,1999,11994
5509,2025-01-04,CUST1127,Notebook Pack,Office Supplies,West,7,249,1743
5510,2025-01-04,CUST1149,Running Shoes,Apparel,South,2,2499,4998
5511,2025-01-04,CUST1364,Sports Cap,Apparel,South,1,399,399
5512,2025-01-05,CUST1220,USB-C Hub,Electronics,South,4,1299,5196
5513,2025-01-05,CUST1378,Denim Jacket,Apparel,West,1,1999,1999
5514,2025-01-05,CUST1291,Denim Jacket,Apparel,South,8,1999,15992
5515,2025-01-05,CUST1000,Winter Jacket,Apparel,East,2,3299,6598
5516,2025-01-05,CUST1125,Running Shoes,Apparel,North,2,2499,4998
5517,2025-01-06,CUST1383,Denim Jacket,Apparel,East,2,1999,3998
5518,2025-01-06,CUST1143,Whiteboard,Office Supplies,South,2,1499,2998
5519,2025-01-07,CUST1354,Whiteboard,Office Supplies,East,8,1499,11992
5520,2025-01-07,CUST1344,Bluetooth Speaker,Electronics,West,3,1999,5997
5521,2025-01-07,CUST1359,Ergonomic Chair,Office Supplies,North,5,6999,34995
5522,2025-01-07,CUST1399,Electric Kettle,Home & Kitchen,South,4,999,3996
5523,2025-01-08,CUST1183,Air Fryer,Home & Kitchen,South,6,4499,26994
5524,2025-01-08,CUST1325,Notebook Pack,Office Supplies,South,5,249,1245
5525,2025-01-08,CUST1343,Coffee Maker,Home & Kitchen,West,8,2999,23992
5526,2025-01-08,CUST1263,Coffee Maker,Home & Kitchen,North,8,2999,23992
5527,2025-01-09,CUST1362,Cotton T-Shirt,Apparel,South,3,599,1797
5528,2025-01-09,CUST1280,Blender,Home & Kitchen,North,7,1799,12593
5529,2025-01-09,CUST1392,Coffee Maker,Home & Kitchen,West,7,2999,20993
5530,2025-01-10,CUST1184,Smart Watch,Electronics,North,8,3499,27992
5531,2025-01-10,CUST1143,Air Fryer,Home & Kitchen,North,5,4499,22495
5532,2025-01-10,CUST1229,Air Fryer,Home & Kitchen,East,2,4499,8998
5533,2025-01-11,CUST1291,Winter Jacket,Apparel,West,6,3299,19794
5534,2025-01-11,CUST1023,Denim Jacket,Apparel,North,1,1999,1999
5535,2025-01-11,CUST1382,Whiteboard,Office Supplies,North,6,1499,8994
5536,2025-01-12,CUST1250,Laptop Stand,Electronics,West,4,899,3596
5537,2025-01-12,CUST1046,Running Shoes,Apparel,East,5,2499,12495
5538,2025-01-12,CUST1070,Denim Jacket,Apparel,North,1,1999,1999
5539,2025-01-12,CUST1151,Laptop Stand,Electronics,South,6,899,5394
5540,2025-01-13,CUST1380,Air Fryer,Home & Kitchen,East,6,4499,26994
5541,2025-01-13,CUST1163,Ergonomic Chair,Office Supplies,East,4,6999,27996
5542,2025-01-13,CUST1129,Denim Jacket,Apparel,East,4,1999,7996
5543,2025-01-14,CUST1025,Wireless Earbuds,Electronics,West,4,1499,5996
5544,2025-01-14,CUST1374,Whiteboard,Office Supplies,West,3,1499,4497
5545,2025-01-15,CUST1083,Bluetooth Speaker,Electronics,South,3,1999,5997
5546,2025-01-15,CUST1020,Whiteboard,Office Supplies,North,8,1499,11992
5547,2025-01-15,CUST1370,Ergonomic Chair,Office Supplies,South,6,6999,41994
5548,2025-01-15,CUST1073,Wireless Earbuds,Electronics,West,5,1499,7495
5549,2025-01-16,CUST1173,USB-C Hub,Electronics,West,2,1299,2598
5550,2025-01-16,CUST1371,Notebook Pack,Office Supplies,South,3,249,747
5551,2025-01-17,CUST1288,Running Shoes,Apparel,West,6,2499,14994
5552,2025-01-17,CUST1277,Non-Stick Pan Set,Home & Kitchen,North,6,2299,13794
5553,2025-01-17,CUST1205,Whiteboard,Office Supplies,South,2,1499,2998
5554,2025-01-17,CUST1289,Smart Watch,Electronics,East,7,3499,24493
5555,2025-01-17,CUST1153,Winter Jacket,Apparel,South,6,3299,19794
5556,2025-01-18,CUST1353,Coffee Maker,Home & Kitchen,West,2,2999,5998
5557,2025-01-18,CUST1284,Electric Kettle,Home & Kitchen,East,7,999,6993
5558,2025-01-19,CUST1202,Electric Kettle,Home & Kitchen,West,5,999,4995
5559,2025-01-19,CUST1103,Bluetooth Speaker,Electronics,South,2,1999,3998
5560,2025-01-19,CUST1096,Blender,Home & Kitchen,North,5,1799,8995
5561,2025-01-19,CUST1115,Ergonomic Chair,Office Supplies,West,2,6999,13998
5562,2025-01-20,CUST1068,Notebook Pack,Office Supplies,West,2,249,498
5563,2025-01-20,CUST1278,Laptop Stand,Electronics,West,3,899,2697
5564,2025-01-21,CUST1191,Notebook Pack,Office Supplies,South,1,249,249
5565,2025-01-21,CUST1190,Ergonomic Chair,Office Supplies,North,1,6999,6999
5566,2025-01-21,CUST1235,USB-C Hub,Electronics,South,5,1299,6495
5567,2025-01-22,CUST1318,Non-Stick Pan Set,Home & Kitchen,North,4,2299,9196
5568,2025-01-22,CUST1187,Smart Watch,Electronics,South,6,3499,20994
5569,2025-01-23,CUST1190,Running Shoes,Apparel,South,6,2499,14994
5570,2025-01-23,CUST1051,Notebook Pack,Office Supplies,East,6,249,1494
5571,2025-01-24,CUST1130,Wireless Earbuds,Electronics,South,6,1499,8994
5572,2025-01-24,CUST1297,Non-Stick Pan Set,Home & Kitchen,North,8,2299,18392
5573,2025-01-24,CUST1056,Wireless Earbuds,Electronics,West,2,1499,2998
5574,2025-01-24,CUST1283,Denim Jacket,Apparel,South,5,1999,9995
5575,2025-01-25,CUST1275,Electric Kettle,Home & Kitchen,East,5,999,4995
5576,2025-01-25,CUST1175,Notebook Pack,Office Supplies,North,3,249,747
5577,2025-01-25,CUST1016,LED Desk Lamp,Office Supplies,West,1,1199,1199
5578,2025-01-25,CUST1243,Bluetooth Speaker,Electronics,West,3,1999,5997
5579,2025-01-25,CUST1312,Whiteboard,Office Supplies,South,2,1499,2998
5580,2025-01-26,CUST1159,Sports Cap,Apparel,South,3,399,1197
5581,2025-01-26,CUST1184,Bluetooth Speaker,Electronics,South,8,1999,15992
5582,2025-01-26,CUST1198,Sports Cap,Apparel,West,6,399,2394
5583,2025-01-26,CUST1296,Running Shoes,Apparel,East,8,2499,19992
5584,2025-01-27,CUST1235,Air Fryer,Home & Kitchen,South,1,4499,4499
5585,2025-01-27,CUST1196,Coffee Maker,Home & Kitchen,East,5,2999,14995
5586,2025-01-27,CUST1182,USB-C Hub,Electronics,East,3,1299,3897
5587,2025-01-27,CUST1102,USB-C Hub,Electronics,North,7,1299,9093
5588,2025-01-28,CUST1072,Cotton T-Shirt,Apparel,South,2,599,1198
5589,2025-01-28,CUST1260,Cotton T-Shirt,Apparel,East,4,599,2396
5590,2025-01-29,CUST1360,Desk Organizer,Office Supplies,North,6,799,4794
5591,2025-01-29,CUST1124,Winter Jacket,Apparel,East,4,3299,13196
5592,2025-01-29,CUST1105,Denim Jacket,Apparel,South,1,1999,1999
5593,2025-01-29,CUST1202,Whiteboard,Office Supplies,West,5,1499,7495
5594,2025-01-30,CUST1368,Bluetooth Speaker,Electronics,East,5,1999,9995
5595,2025-01-30,CUST1037,Sports Cap,Apparel,East,4,399,1596
5596,2025-01-30,CUST1155,USB-C Hub,Electronics,South,6,1299,7794
5597,2025-01-31,CUST1248,Winter Jacket,Apparel,North,6,3299,19794
5598,2025-01-31,CUST1279,Blender,Home & Kitchen,East,1,1799,1799
5599,2025-01-31,CUST1360,Blender,Home & Kitchen,South,1,1799,1799
5600,2025-01-31,CUST1229,Air Fryer,Home & Kitchen,West,4,4499,17996
5601,2025-01-31,CUST1100,Sports Cap,Apparel,North,4,399,1596
5602,2025-02-01,CUST1040,Electric Kettle,Home & Kitchen,North,2,999,1998
5603,2025-02-01,CUST1096,Denim Jacket,Apparel,North,5,1999,9995
5604,2025-02-02,CUST1164,Running Shoes,Apparel,South,6,2499,14994
5605,2025-02-02,CUST1312,Laptop Stand,Electronics,West,6,899,5394
5606,2025-02-03,CUST1044,Laptop Stand,Electronics,North,6,899,5394
5607,2025-02-03,CUST1131,LED Desk Lamp,Office Supplies,West,8,1199,9592
5608,2025-02-03,CUST1288,Wireless Earbuds,Electronics,East,6,1499,8994
5609,2025-02-04,CUST1080,LED Desk Lamp,Office Supplies,East,2,1199,2398
5610,2025-02-04,CUST1073,Bluetooth Speaker,Electronics,South,2,1999,3998
5611,2025-02-05,CUST1275,Winter Jacket,Apparel,East,3,3299,9897
5612,2025-02-05,CUST1364,Denim Jacket,Apparel,East,8,1999,15992
5613,2025-02-05,CUST1286,Smart Watch,Electronics,West,5,3499,17495
5614,2025-02-05,CUST1067,Sports Cap,Apparel,East,5,399,1995
5615,2025-02-06,CUST1077,Notebook Pack,Office Supplies,East,4,249,996
5616,2025-02-06,CUST1319,Notebook Pack,Office Supplies,North,3,249,747
5617,2025-02-07,CUST1284,USB-C Hub,Electronics,South,3,1299,3897
5618,2025-02-07,CUST1377,Sports Cap,Apparel,East,3,399,1197
5619,2025-02-08,CUST1179,Electric Kettle,Home & Kitchen,North,4,999,3996
5620,2025-02-08,CUST1325,Whiteboard,Office Supplies,South,6,1499,8994
5621,2025-02-08,CUST1165,Whiteboard,Office Supplies,South,1,1499,1499
5622,2025-02-09,CUST1345,Wireless Earbuds,Electronics,West,6,1499,8994
5623,2025-02-09,CUST1209,Bluetooth Speaker,Electronics,West,7,1999,13993
5624,2025-02-10,CUST1134,Smart Watch,Electronics,North,7,3499,24493
5625,2025-02-10,CUST1104,Coffee Maker,Home & Kitchen,East,6,2999,17994
5626,2025-02-10,CUST1255,Desk Organizer,Office Supplies,East,4,799,3196
5627,2025-02-11,CUST1153,Desk Organizer,Office Supplies,South,5,799,3995
5628,2025-02-11,CUST1248,Smart Watch,Electronics,North,4,3499,13996
5629,2025-02-11,CUST1108,Blender,Home & Kitchen,West,1,1799,1799
5630,2025-02-12,CUST1093,Running Shoes,Apparel,West,7,2499,17493
5631,2025-02-12,CUST1057,Blender,Home & Kitchen,North,3,1799,5397
5632,2025-02-12,CUST1077,Bluetooth Speaker,Electronics,East,6,1999,11994
5633,2025-02-13,CUST1046,Non-Stick Pan Set,Home & Kitchen,West,7,2299,16093
5634,2025-02-13,CUST1016,Winter Jacket,Apparel,East,4,3299,13196
5635,2025-02-14,CUST1258,Wireless Earbuds,Electronics,South,4,1499,5996
5636,2025-02-14,CUST1024,Notebook Pack,Office Supplies,North,6,249,1494
5637,2025-02-14,CUST1249,Wireless Earbuds,Electronics,North,3,1499,4497
5638,2025-02-15,CUST1350,Bluetooth Speaker,Electronics,South,3,1999,5997
5639,2025-02-15,CUST1254,USB-C Hub,Electronics,East,2,1299,2598
5640,2025-02-15,CUST1374,Denim Jacket,Apparel,South,2,1999,3998
5641,2025-02-15,CUST1135,Denim Jacket,Apparel,North,5,1999,9995
5642,2025-02-15,CUST1260,Wireless Earbuds,Electronics,South,1,1499,1499
5643,2025-02-16,CUST1166,Cotton T-Shirt,Apparel,North,1,599,599
5644,2025-02-16,CUST1280,LED Desk Lamp,Office Supplies,East,6,1199,7194
5645,2025-02-16,CUST1216,Desk Organizer,Office Supplies,West,6,799,4794
5646,2025-02-16,CUST1198,Whiteboard,Office Supplies,South,7,1499,10493
5647,2025-02-16,CUST1122,Ergonomic Chair,Office Supplies,North,5,6999,34995
5648,2025-02-17,CUST1044,Coffee Maker,Home & Kitchen,North,1,2999,2999
5649,2025-02-17,CUST1350,Laptop Stand,Electronics,East,8,899,7192
5650,2025-02-17,CUST1242,Winter Jacket,Apparel,North,8,3299,26392
5651,2025-02-17,CUST1120,Sports Cap,Apparel,West,7,399,2793
5652,2025-02-17,CUST1269,Running Shoes,Apparel,West,5,2499,12495
